hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,is_corporate_booking,customer_group,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,total_nights,revenue,arrival_date,guest_count,room_changed
Resort Hotel,0,2,2016,March,12,19,0,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,330,NULL,0,Non-Corporate,0,Transient-Party,65,0,0,Check-Out,"Sunday, March 20, 2016",1,65,"Saturday, March 19, 2016",2,No change
Resort Hotel,0,52,2016,March,12,14,1,5,2,0,0,BB,FIN,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241,NULL,0,Non-Corporate,0,Transient,50.51,1,1,Check-Out,"Sunday, March 20, 2016",6,303.06,"Monday, March 14, 2016",2,No change
Resort Hotel,0,0,2016,March,12,18,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Non-Corporate,0,Transient,65,0,1,Check-Out,"Sunday, March 20, 2016",2,130,"Friday, March 18, 2016",2,No change
Resort Hotel,0,2,2016,March,12,18,0,2,2,0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Non-Corporate,0,Transient,55,0,0,Check-Out,"Sunday, March 20, 2016",2,110,"Friday, March 18, 2016",2,No change
Resort Hotel,0,4,2016,March,12,19,0,1,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,336,NULL,0,Non-Corporate,0,Transient,29,0,0,Check-Out,"Sunday, March 20, 2016",1,29,"Saturday, March 19, 2016",2,Changed
Resort Hotel,0,49,2016,March,12,15,0,5,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,171,NULL,0,Non-Corporate,0,Transient,38,0,0,Check-Out,"Sunday, March 20, 2016",5,190,"Tuesday, March 15, 2016",2,No change
Resort Hotel,0,49,2016,March,12,15,0,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,171,NULL,0,Non-Corporate,0,Transient,50,0,0,Check-Out,"Sunday, March 20, 2016",5,250,"Tuesday, March 15, 2016",2,No change
Resort Hotel,0,49,2016,March,12,15,0,5,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,171,NULL,0,Non-Corporate,0,Transient,75.8,1,0,Check-Out,"Sunday, March 20, 2016",5,379,"Tuesday, March 15, 2016",2,No change
Resort Hotel,0,1,2016,March,12,17,0,3,2,0,1,BB,ESP,Direct,Direct,0,0,0,D,D,1,No Deposit,250,NULL,0,Non-Corporate,0,Transient,64.33,1,0,Check-Out,"Sunday, March 20, 2016",3,192.99,"Thursday, March 17, 2016",3,No change
Resort Hotel,0,14,2016,March,12,18,0,2,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,6,NULL,0,Non-Corporate,0,Transient,45,0,0,Check-Out,"Sunday, March 20, 2016",2,90,"Friday, March 18, 2016",2,No change
Resort Hotel,0,12,2016,March,12,19,0,1,3,1,0,HB,PRT,Direct,Direct,0,0,0,H,H,1,No Deposit,250,NULL,0,Non-Corporate,0,Transient,158.5,1,0,Check-Out,"Sunday, March 20, 2016",1,158.5,"Saturday, March 19, 2016",4,No change
Resort Hotel,0,0,2016,March,12,17,0,3,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,315,NULL,0,Non-Corporate,0,Transient,25,0,0,Check-Out,"Sunday, March 20, 2016",3,75,"Thursday, March 17, 2016",1,No change
Resort Hotel,0,15,2016,March,12,18,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250,NULL,0,Non-Corporate,0,Transient,45,0,0,Check-Out,"Sunday, March 20, 2016",2,90,"Friday, March 18, 2016",2,No change
Resort Hotel,0,17,2016,March,12,18,0,2,2,0,1,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,196,NULL,0,Non-Corporate,0,Transient,58,0,2,Check-Out,"Sunday, March 20, 2016",2,116,"Friday, March 18, 2016",3,No change
Resort Hotel,0,26,2016,March,12,19,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240,NULL,0,Non-Corporate,0,Transient,48,0,1,Check-Out,"Sunday, March 20, 2016",1,48,"Saturday, March 19, 2016",2,Changed
Resort Hotel,0,270,2016,March,12,13,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,NULL,0,Non-Corporate,0,Transient,23.7,0,3,Check-Out,"Sunday, March 20, 2016",7,165.9,"Sunday, March 13, 2016",2,No change
Resort Hotel,0,2,2016,March,12,18,0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Non-Corporate,0,Transient,29,0,0,Check-Out,"Sunday, March 20, 2016",2,58,"Friday, March 18, 2016",2,No change
Resort Hotel,0,14,2016,March,12,19,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Non-Corporate,0,Transient,48,0,0,Check-Out,"Sunday, March 20, 2016",1,48,"Saturday, March 19, 2016",2,Changed
Resort Hotel,0,123,2016,March,12,19,0,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Non-Corporate,0,Transient,98,1,1,Check-Out,"Sunday, March 20, 2016",1,98,"Saturday, March 19, 2016",2,No change
Resort Hotel,0,123,2016,March,12,19,0,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Non-Corporate,0,Transient,98,0,1,Check-Out,"Sunday, March 20, 2016",1,98,"Saturday, March 19, 2016",2,No change
Resort Hotel,0,15,2016,March,12,19,0,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,196,NULL,0,Non-Corporate,0,Transient,38,0,0,Check-Out,"Sunday, March 20, 2016",1,38,"Saturday, March 19, 2016",2,No change
Resort Hotel,0,38,2016,March,12,17,0,3,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,8,NULL,0,Non-Corporate,0,Transient,35,1,0,Check-Out,"Sunday, March 20, 2016",3,105,"Thursday, March 17, 2016",2,No change
Resort Hotel,0,35,2016,March,12,18,0,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Non-Corporate,0,Transient,48,0,2,Check-Out,"Sunday, March 20, 2016",2,96,"Friday, March 18, 2016",2,Changed
Resort Hotel,0,0,2016,March,12,19,0,1,2,0,0,BB,BRA,Direct,Direct,0,0,0,A,A,0,No Deposit,No Agent,NULL,0,Non-Corporate,0,Transient,58,0,0,Check-Out,"Sunday, March 20, 2016",1,58,"Saturday, March 19, 2016",2,No change
Resort Hotel,0,34,2016,March,12,17,0,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Non-Corporate,0,Transient,48,0,3,Check-Out,"Sunday, March 20, 2016",3,144,"Thursday, March 17, 2016",2,Changed
Resort Hotel,0,270,2016,March,12,13,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Non-Corporate,0,Transient,32.4,0,0,Check-Out,"Sunday, March 20, 2016",7,226.8,"Sunday, March 13, 2016",2,No change
Resort Hotel,0,201,2016,March,12,13,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,NULL,0,Non-Corporate,0,Transient,23.7,0,1,Check-Out,"Sunday, March 20, 2016",7,165.9,"Sunday, March 13, 2016",2,No change
Resort Hotel,0,18,2016,March,12,19,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Non-Corporate,0,Transient,60,0,0,Check-Out,"Sunday, March 20, 2016",1,60,"Saturday, March 19, 2016",2,No change
Resort Hotel,0,0,2016,March,12,18,0,2,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Non-Corporate,0,Transient,58,0,0,Check-Out,"Sunday, March 20, 2016",2,116,"Friday, March 18, 2016",2,No change
Resort Hotel,0,2,2016,March,12,19,0,1,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,177,NULL,0,Non-Corporate,0,Transient,29,0,1,Check-Out,"Sunday, March 20, 2016",1,29,"Saturday, March 19, 2016",2,No change
Resort Hotel,0,0,2016,November,48,23,0,1,2,0,0,BB,ESP,Offline TA/TO,TA/TO,1,0,1,A,D,0,No Deposit,6,NULL,0,Non-Corporate,0,Transient,34,0,1,Check-Out,"Thursday, November 24, 2016",1,34,"Wednesday, November 23, 2016",2,Changed
Resort Hotel,0,2,2016,March,12,19,0,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Non-Corporate,0,Transient,58,0,0,Check-Out,"Sunday, March 20, 2016",1,58,"Saturday, March 19, 2016",2,Changed
Resort Hotel,0,1,2016,March,12,17,0,3,2,0,0,BB,DEU,Direct,Direct,0,0,0,E,F,0,No Deposit,No Agent,NULL,0,Non-Corporate,0,Transient,65,0,1,Check-Out,"Sunday, March 20, 2016",3,195,"Thursday, March 17, 2016",2,Changed
Resort Hotel,0,0,2016,March,13,20,1,0,2,0,0,BB,DEU,Direct,Direct,1,0,0,D,D,2,No Deposit,No Agent,NULL,0,Non-Corporate,0,Transient,68,0,1,Check-Out,"Monday, March 21, 2016",1,68,"Sunday, March 20, 2016",2,No change
Resort Hotel,0,16,2016,March,12,18,0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,196,NULL,0,Non-Corporate,0,Transient,30,0,0,Check-Out,"Sunday, March 20, 2016",2,60,"Friday, March 18, 2016",2,No change
Resort Hotel,0,18,2016,March,12,18,0,2,1,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Non-Corporate,0,Transient,43,0,1,Check-Out,"Sunday, March 20, 2016",2,86,"Friday, March 18, 2016",1,Changed
Resort Hotel,0,3,2016,March,12,19,0,1,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Non-Corporate,0,Transient,58,0,1,Check-Out,"Sunday, March 20, 2016",1,58,"Saturday, March 19, 2016",2,Changed
Resort Hotel,0,10,2016,March,12,19,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,E,F,0,No Deposit,250,NULL,0,Non-Corporate,0,Transient,75,0,0,Check-Out,"Sunday, March 20, 2016",1,75,"Saturday, March 19, 2016",1,Changed
Resort Hotel,0,2,2016,March,12,17,0,3,2,0,1,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,171,NULL,0,Non-Corporate,0,Transient,30,0,1,Check-Out,"Sunday, March 20, 2016",3,90,"Thursday, March 17, 2016",3,No change
Resort Hotel,0,8,2016,March,12,18,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Non-Corporate,0,Transient,55,0,0,Check-Out,"Sunday, March 20, 2016",2,110,"Friday, March 18, 2016",2,No change
Resort Hotel,0,126,2016,March,12,14,1,5,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Non-Corporate,0,Transient,54,1,1,Check-Out,"Sunday, March 20, 2016",6,324,"Monday, March 14, 2016",2,No change
Resort Hotel,0,5,2016,March,12,19,0,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,8,NULL,0,Non-Corporate,0,Transient,29,0,0,Check-Out,"Sunday, March 20, 2016",1,29,"Saturday, March 19, 2016",2,No change
Resort Hotel,0,14,2016,March,12,19,0,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,177,NULL,0,Non-Corporate,0,Transient,29,0,2,Check-Out,"Sunday, March 20, 2016",1,29,"Saturday, March 19, 2016",2,No change
Resort Hotel,0,30,2016,March,12,16,0,4,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Non-Corporate,0,Transient,74,1,1,Check-Out,"Sunday, March 20, 2016",4,296,"Wednesday, March 16, 2016",2,No change
Resort Hotel,0,4,2016,March,12,18,0,2,1,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,95,NULL,0,Non-Corporate,0,Transient,38,0,0,Check-Out,"Sunday, March 20, 2016",2,76,"Friday, March 18, 2016",1,No change
Resort Hotel,0,24,2016,March,12,18,1,2,3,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,C,C,0,No Deposit,115,NULL,0,Non-Corporate,0,Transient,10.8,0,0,Check-Out,"Monday, March 21, 2016",3,32.4,"Friday, March 18, 2016",3,No change
Resort Hotel,0,25,2016,March,13,21,1,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,115,NULL,0,Non-Corporate,0,Transient,52.2,0,0,Check-Out,"Thursday, March 24, 2016",3,156.6,"Monday, March 21, 2016",2,No change
Resort Hotel,0,25,2016,March,13,21,1,2,2,0,0,BB,IND,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,115,NULL,0,Non-Corporate,0,Transient,52.2,0,1,Check-Out,"Thursday, March 24, 2016",3,156.6,"Monday, March 21, 2016",2,No change
Resort Hotel,0,11,2016,March,12,16,1,4,3,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,C,C,0,No Deposit,95,NULL,0,Non-Corporate,0,Transient,12,0,0,Check-Out,"Monday, March 21, 2016",5,60,"Wednesday, March 16, 2016",3,No change
Resort Hotel,0,28,2016,March,12,17,1,3,3,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,115,NULL,0,Non-Corporate,0,Transient,35.24,0,0,Check-Out,"Monday, March 21, 2016",4,140.96,"Thursday, March 17, 2016",3,Changed
Resort Hotel,0,40,2016,March,12,17,1,3,3,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,115,NULL,0,Non-Corporate,0,Transient-Party,35.24,0,0,Check-Out,"Monday, March 21, 2016",4,140.96,"Thursday, March 17, 2016",3,Changed
Resort Hotel,0,40,2016,March,12,17,1,3,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,115,NULL,0,Non-Corporate,0,Transient-Party,26.1,0,1,Check-Out,"Monday, March 21, 2016",4,104.4,"Thursday, March 17, 2016",2,Changed
Resort Hotel,0,12,2016,March,12,15,1,5,1,0,0,FB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,115,NULL,0,Non-Corporate,0,Transient,44.87,0,0,Check-Out,"Monday, March 21, 2016",6,269.22,"Tuesday, March 15, 2016",1,No change
Resort Hotel,0,8,2016,March,11,9,3,9,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241,NULL,0,Non-Corporate,0,Transient,51.59,0,1,Check-Out,"Monday, March 21, 2016",12,619.08,"Wednesday, March 9, 2016",2,No change
Resort Hotel,0,69,2016,March,12,14,2,5,1,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,115,NULL,0,Non-Corporate,0,Transient,22.5,0,1,Check-Out,"Monday, March 21, 2016",7,157.5,"Monday, March 14, 2016",1,No change
Resort Hotel,0,39,2016,March,12,14,2,5,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Non-Corporate,0,Transient,72,1,0,Check-Out,"Monday, March 21, 2016",7,504,"Monday, March 14, 2016",2,No change
Resort Hotel,0,74,2016,March,13,20,1,0,1,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,251,NULL,0,Non-Corporate,0,Transient-Party,37,0,0,Check-Out,"Monday, March 21, 2016",1,37,"Sunday, March 20, 2016",1,No change
Resort Hotel,0,1,2016,March,12,19,1,1,2,2,0,BB,DEU,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Non-Corporate,0,Transient,103,0,0,Check-Out,"Monday, March 21, 2016",2,206,"Saturday, March 19, 2016",4,No change
Resort Hotel,0,1,2016,March,13,20,1,0,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Non-Corporate,0,Transient,64,1,1,Check-Out,"Monday, March 21, 2016",1,64,"Sunday, March 20, 2016",2,No change
Resort Hotel,0,7,2016,March,13,20,1,0,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,NULL,0,Non-Corporate,0,Transient,48,0,1,Check-Out,"Monday, March 21, 2016",1,48,"Sunday, March 20, 2016",2,No change
Resort Hotel,0,72,2016,March,12,18,1,2,3,0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,242,NULL,0,Non-Corporate,0,Transient,87.55,0,1,Check-Out,"Monday, March 21, 2016",3,262.65,"Friday, March 18, 2016",3,No change
Resort Hotel,0,27,2016,March,12,17,1,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241,NULL,0,Non-Corporate,0,Transient,48.05,0,1,Check-Out,"Monday, March 21, 2016",4,192.2,"Thursday, March 17, 2016",2,No change
Resort Hotel,0,22,2017,January,1,4,0,4,2,0,0,BB,GBR,Offline TA/TO,TA/TO,1,0,0,A,C,0,No Deposit,171,NULL,0,Non-Corporate,0,Transient,34,0,2,Check-Out,"Sunday, January 8, 2017",4,136,"Wednesday, January 4, 2017",2,Changed
Resort Hotel,0,6,2016,March,12,18,1,2,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,26,NULL,0,Non-Corporate,0,Transient,36.1,0,0,Check-Out,"Monday, March 21, 2016",3,108.3,"Friday, March 18, 2016",2,No change
Resort Hotel,0,69,2016,March,12,18,1,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Non-Corporate,0,Transient,56,0,1,Check-Out,"Monday, March 21, 2016",3,168,"Friday, March 18, 2016",2,No change
Resort Hotel,0,6,2016,March,12,17,1,3,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,F,0,No Deposit,177,NULL,0,Non-Corporate,0,Transient,51,0,0,Check-Out,"Monday, March 21, 2016",4,204,"Thursday, March 17, 2016",2,Changed
Resort Hotel,0,4,2016,March,12,19,1,1,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,No Agent,NULL,0,Non-Corporate,0,Transient,35,0,0,Check-Out,"Monday, March 21, 2016",2,70,"Saturday, March 19, 2016",2,No change
Resort Hotel,0,119,2016,March,12,15,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,115,NULL,0,Non-Corporate,0,Transient,26.1,0,0,Check-Out,"Tuesday, March 22, 2016",7,182.7,"Tuesday, March 15, 2016",2,No change
Resort Hotel,0,6,2016,March,12,17,2,3,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,115,NULL,0,Non-Corporate,0,Transient,33.3,0,0,Check-Out,"Tuesday, March 22, 2016",5,166.5,"Thursday, March 17, 2016",2,No change
Resort Hotel,0,5,2016,March,12,15,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,95,NULL,0,Non-Corporate,0,Transient,45,0,1,Check-Out,"Tuesday, March 22, 2016",7,315,"Tuesday, March 15, 2016",2,No change
Resort Hotel,0,22,2016,March,12,19,2,1,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,115,NULL,0,Non-Corporate,0,Transient,26.1,0,0,Check-Out,"Tuesday, March 22, 2016",3,78.3,"Saturday, March 19, 2016",2,No change
Resort Hotel,0,50,2016,March,12,17,2,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Non-Corporate,0,Transient,56,0,1,Check-Out,"Tuesday, March 22, 2016",5,280,"Thursday, March 17, 2016",2,No change
Resort Hotel,0,50,2016,March,12,17,2,3,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Non-Corporate,0,Transient,86,0,1,Check-Out,"Tuesday, March 22, 2016",5,430,"Thursday, March 17, 2016",4,No change
Resort Hotel,0,4,2016,March,12,16,2,4,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240,NULL,0,Non-Corporate,0,Transient,59.67,0,1,Check-Out,"Tuesday, March 22, 2016",6,358.02,"Wednesday, March 16, 2016",2,No change
Resort Hotel,0,11,2016,March,11,12,4,6,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,115,NULL,0,Non-Corporate,0,Transient,27.9,0,0,Check-Out,"Tuesday, March 22, 2016",10,279,"Saturday, March 12, 2016",2,No change
Resort Hotel,0,101,2016,March,12,15,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,8,NULL,0,Non-Corporate,0,Transient,37,0,0,Check-Out,"Tuesday, March 22, 2016",7,259,"Tuesday, March 15, 2016",2,No change
Resort Hotel,0,12,2016,March,12,19,2,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,26,NULL,0,Non-Corporate,0,Transient,53.2,0,0,Check-Out,"Tuesday, March 22, 2016",3,159.6,"Saturday, March 19, 2016",2,No change
Resort Hotel,0,0,2016,March,13,21,1,0,1,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,No Agent,NULL,0,Non-Corporate,0,Transient,68,0,0,Check-Out,"Tuesday, March 22, 2016",1,68,"Monday, March 21, 2016",1,No change
Resort Hotel,0,10,2016,March,12,15,2,5,2,0,0,HB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,115,NULL,0,Non-Corporate,0,Transient,60.13,0,0,Check-Out,"Tuesday, March 22, 2016",7,420.91,"Tuesday, March 15, 2016",2,No change
Resort Hotel,0,14,2016,March,12,19,2,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Non-Corporate,0,Transient,58,0,2,Check-Out,"Tuesday, March 22, 2016",3,174,"Saturday, March 19, 2016",2,No change
Resort Hotel,0,16,2016,March,13,21,1,0,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Non-Corporate,0,Transient-Party,48,0,2,Check-Out,"Tuesday, March 22, 2016",1,48,"Monday, March 21, 2016",2,No change
Resort Hotel,0,8,2016,March,12,15,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,95,NULL,0,Non-Corporate,0,Transient,29,0,0,Check-Out,"Tuesday, March 22, 2016",7,203,"Tuesday, March 15, 2016",2,No change
Resort Hotel,0,16,2016,March,13,21,1,0,1,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Non-Corporate,0,Transient-Party,43,0,2,Check-Out,"Tuesday, March 22, 2016",1,43,"Monday, March 21, 2016",1,No change
Resort Hotel,0,16,2016,March,13,21,1,0,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Non-Corporate,0,Transient-Party,54,0,1,Check-Out,"Tuesday, March 22, 2016",1,54,"Monday, March 21, 2016",2,No change
Resort Hotel,0,2,2016,March,13,21,1,0,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,B,0,No Deposit,6,NULL,0,Non-Corporate,0,Transient,29,0,0,Check-Out,"Tuesday, March 22, 2016",1,29,"Monday, March 21, 2016",2,Changed
Resort Hotel,0,46,2016,March,12,19,2,1,2,2,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,C,C,0,No Deposit,196,NULL,0,Non-Corporate,0,Transient,46,0,0,Check-Out,"Tuesday, March 22, 2016",3,138,"Saturday, March 19, 2016",4,No change
Resort Hotel,0,7,2016,March,13,21,1,0,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,177,NULL,0,Non-Corporate,0,Transient,29,0,1,Check-Out,"Tuesday, March 22, 2016",1,29,"Monday, March 21, 2016",2,No change
Resort Hotel,0,37,2016,March,12,18,2,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240,NULL,0,Non-Corporate,0,Transient,58,0,2,Check-Out,"Tuesday, March 22, 2016",4,232,"Friday, March 18, 2016",2,No change
Resort Hotel,0,20,2016,March,11,9,4,9,2,0,0,BB,FIN,Online TA,TA/TO,0,0,0,E,E,2,No Deposit,240,NULL,0,Non-Corporate,0,Transient,69.85,0,0,Check-Out,"Tuesday, March 22, 2016",13,908.05,"Wednesday, March 9, 2016",2,No change
Resort Hotel,0,10,2016,March,13,21,1,0,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,NULL,0,Non-Corporate,0,Transient,66,1,1,Check-Out,"Tuesday, March 22, 2016",1,66,"Monday, March 21, 2016",2,Changed
Resort Hotel,0,15,2016,March,13,21,1,0,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Non-Corporate,0,Transient,62,1,1,Check-Out,"Tuesday, March 22, 2016",1,62,"Monday, March 21, 2016",2,No change
Resort Hotel,0,17,2016,March,13,21,1,0,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,196,NULL,0,Non-Corporate,0,Transient,25,0,0,Check-Out,"Tuesday, March 22, 2016",1,25,"Monday, March 21, 2016",1,No change
Resort Hotel,0,14,2016,March,12,18,2,2,3,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,6,No Deposit,240,NULL,0,Non-Corporate,0,Transient,99,1,1,Check-Out,"Tuesday, March 22, 2016",4,396,"Friday, March 18, 2016",3,No change
Resort Hotel,0,11,2016,March,12,19,2,1,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,6,NULL,0,Non-Corporate,0,Transient,51,1,0,Check-Out,"Tuesday, March 22, 2016",3,153,"Saturday, March 19, 2016",2,No change
Resort Hotel,0,6,2016,March,13,21,1,0,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,177,NULL,0,Non-Corporate,0,Transient,26.1,0,0,Check-Out,"Tuesday, March 22, 2016",1,26.1,"Monday, March 21, 2016",2,No change
Resort Hotel,0,10,2016,March,12,19,2,1,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,2,No Deposit,240,NULL,0,Non-Corporate,0,Transient,71.33,0,1,Check-Out,"Tuesday, March 22, 2016",3,213.99,"Saturday, March 19, 2016",2,No change
Resort Hotel,0,7,2016,March,13,21,1,0,2,0,0,BB,COL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,177,NULL,0,Non-Corporate,0,Transient,26.1,0,0,Check-Out,"Tuesday, March 22, 2016",1,26.1,"Monday, March 21, 2016",2,No change
